file,tests,stratified,splits,k,weight,metric,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
pima-diabetes.csv,weight,strat,10,1,uniform,euclidean,0.5937799043062201,0.5567759533107413,0.55808547008547,0.5562867863635261,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,1,distance,euclidean,0.591267942583732,0.5560633887193256,0.5563703703703704,0.5544761305517367,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,1,square,euclidean,0.6106801093643199,0.5743060446454391,0.5742792022792023,0.573133270886897,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,2,uniform,euclidean,0.63526999316473,0.5676505637955807,0.5318717948717949,0.511713133271688,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,2,distance,euclidean,0.6120300751879698,0.5747774301132946,0.5740028490028489,0.5720792325956137,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,2,square,euclidean,0.5962576896787424,0.5572944343621459,0.558948717948718,0.5571177570341236,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,3,uniform,euclidean,0.6355946684894053,0.597760039293713,0.5912934472934473,0.5925714226716569,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,3,distance,euclidean,0.6406698564593302,0.6041034284256933,0.598062678062678,0.597556584712936,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,3,square,euclidean,0.6432330827067669,0.6053364472513814,0.6002735042735042,0.6004288932776969,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,4,uniform,euclidean,0.6731203007518797,0.6334923232827424,0.580111111111111,0.5727817832409748,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,4,distance,euclidean,0.6353725222146275,0.5949059247630676,0.5902991452991453,0.5911782882150531,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,4,square,euclidean,0.6380211893369787,0.5977399171187838,0.5924415954415954,0.5927995980975813,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,5,uniform,euclidean,0.6796992481203008,0.6442604986377255,0.6265698005698005,0.6291209278547184,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,5,distance,euclidean,0.6822624743677375,0.6476393687694637,0.6287834757834758,0.6298130840076306,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,5,square,euclidean,0.6432159945317839,0.5983991772688031,0.5883475783475783,0.5889121689828578,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,7,uniform,euclidean,0.6915242652084757,0.6578995006141504,0.6348603988603989,0.6395798689302856,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,7,distance,euclidean,0.6991626794258373,0.667842370013368,0.6422079772079772,0.6467876295918497,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,7,square,euclidean,0.6652768284347232,0.6232109881716974,0.6095356125356126,0.6120376181090846,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,10,uniform,euclidean,0.7032296650717703,0.6687007049481697,0.6243390313390313,0.6220313373508424,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,10,distance,euclidean,0.7042891319207107,0.6756590815866244,0.6491196581196581,0.6541528693862245,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,10,square,euclidean,0.6706596035543404,0.6297999084215067,0.6131111111111112,0.6152980295996702,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,15,uniform,euclidean,0.688738892686261,0.6535953378880668,0.6268262108262108,0.6296474710470841,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,15,distance,euclidean,0.682365003417635,0.6449559617723877,0.6165014245014244,0.6176428719885504,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,15,square,euclidean,0.6770505809979495,0.64125482780322,0.6159088319088319,0.6183676849617841,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,20,uniform,euclidean,0.671907040328093,0.6272142148680686,0.5864245014245014,0.5821530769053209,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,20,distance,euclidean,0.6914217361585783,0.6595638760793636,0.6237863247863248,0.6280129309263422,0.0,0.0,0.0,0.0
pima-diabetes.csv,weight,strat,10,20,square,euclidean,0.6769822282980177,0.6405309023531159,0.6116495726495726,0.6134103550412058,0.0,0.0,0.0,0.0
