file,tests,stratified,splits,k,weight,metric,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
wine.csv,metric,strat,10,10,uniform,manhattan,0.8774165806673547,0.8933465608465608,0.8727777777777778,0.8764500368912133,0.0,0.0,0.0,0.0
wine.csv,metric,strat,10,10,uniform,euclidean,0.8037775197798418,0.8272619047619049,0.8074603174603174,0.8039238539238539,0.0,0.0,0.0,0.0
wine.csv,metric,strat,10,15,uniform,manhattan,0.8665290677674579,0.8807275132275134,0.8636111111111111,0.8619402928226456,0.0,0.0,0.0,0.0
wine.csv,metric,strat,10,15,uniform,euclidean,0.7852790677674578,0.8067328042328044,0.7882539682539683,0.7836719761719761,0.0,0.0,0.0,0.0
wine.csv,metric,strat,10,20,uniform,manhattan,0.8763953388372894,0.8957539682539682,0.873373015873016,0.8739109964109965,0.0,0.0,0.0,0.0
wine.csv,metric,strat,10,20,uniform,euclidean,0.749202356381149,0.7681349206349207,0.7501984126984127,0.7411734616146382,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,1,uniform,euclidean,0.8420063639490885,0.8605687830687831,0.8480952380952381,0.8405981980981982,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,1,distance,euclidean,0.8484735122119023,0.8627910052910053,0.8543253968253968,0.8460603285603285,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,1,square,euclidean,0.8432856037151701,0.8545238095238095,0.8486904761904762,0.8403302253302252,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,2,uniform,euclidean,0.7738755589955281,0.8003439153439154,0.761984126984127,0.7621933676345443,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,2,distance,euclidean,0.8370700034399725,0.8397222222222223,0.8334126984126984,0.8296755096755095,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,2,square,euclidean,0.8507739938080494,0.861164021164021,0.8548412698412697,0.8488606545959486,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,3,uniform,euclidean,0.8092513759889922,0.8211507936507937,0.800952380952381,0.8018980148391913,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,3,distance,euclidean,0.8102726178190576,0.822958152958153,0.8080952380952381,0.8081788581788582,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,3,square,euclidean,0.8270532335741315,0.845537518037518,0.825436507936508,0.8245394855688973,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,4,uniform,euclidean,0.8246452528379773,0.8508140933140933,0.8099603174603175,0.8147806877218642,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,4,distance,euclidean,0.8000386996904025,0.8202910052910053,0.7972222222222223,0.7972546897546897,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,4,square,euclidean,0.8315079979360165,0.8455952380952381,0.8259920634920637,0.8285582989994754,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,5,uniform,euclidean,0.8419246646026831,0.8639550264550266,0.834920634920635,0.8351566733919675,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,5,distance,euclidean,0.8441907464740283,0.8713227513227514,0.8429365079365079,0.8422696530049472,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,5,square,euclidean,0.8387104403164776,0.8565079365079364,0.8313095238095238,0.8321509100920865,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,7,uniform,euclidean,0.8093266253869971,0.8306565656565656,0.8022619047619047,0.8042517667517666,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,7,distance,euclidean,0.8540290677674578,0.8643386243386242,0.8510714285714286,0.8478716653716653,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,7,square,euclidean,0.8272725318197454,0.8421957671957673,0.8234920634920634,0.8227654752654754,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,10,uniform,euclidean,0.8257739938080494,0.8462301587301588,0.8251587301587302,0.8249411753823519,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,10,distance,euclidean,0.8259588923288614,0.8582756132756133,0.8281349206349207,0.8199825229236994,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,10,square,euclidean,0.8366615067079464,0.8644444444444443,0.8387698412698412,0.8312980592392357,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,15,uniform,euclidean,0.7578280873753009,0.7660185185185184,0.756468253968254,0.7530716560128324,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,15,distance,euclidean,0.8072497420020639,0.8172222222222223,0.8096825396825397,0.8048823398823398,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,15,square,euclidean,0.8220437736498107,0.8498148148148148,0.8272222222222222,0.8217168071579837,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,20,uniform,euclidean,0.7641189370485036,0.7728174603174603,0.763968253968254,0.7609805009805009,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,20,distance,euclidean,0.8070583935328518,0.8267592592592592,0.815515873015873,0.8071649646649647,0.0,0.0,0.0,0.0
wine.csv,weight,strat,10,20,square,euclidean,0.8204377364981081,0.8414021164021163,0.8249603174603175,0.8185919635919635,0.0,0.0,0.0,0.0
